['additions'],['closedAt'],['createdAt'],['deletions'],['merged'],['mergedAt'],['paticipants'],['publishedAt'],['title']
577,2015-5/10,2015-5/10,333,True,2015-5/10,7,2015-5/10,Introduce the concept of a Context to slowly get rid of CoreRegistry.
745,2015-5/11,2015-5/11,469,True,2015-5/11,3,2015-5/11,"Further work on the BrowserWidget, it now supports documents rendered…"
408,2015-5/14,2015-5/14,576,True,2015-5/14,5,2015-5/14,Merge world config screen into preview screen
626,2015-5/16,2015-5/16,429,True,2015-5/16,7,2015-5/16,Remove CoreRegistry usage: Part II
8,2015-5/18,2015-5/18,4,True,2015-5/18,3,2015-5/18,Add more shield icons to README
55,2015-6/18,2015-5/18,41,True,2015-6/18,3,2015-5/18,Use terasology.org as default host for master-server
93,2015-6/19,2015-5/19,107,True,2015-6/19,5,2015-5/19,Improve reporting of shader compiler errors
1,2015-5/21,2015-5/21,0,True,2015-5/21,3,2015-5/21,Removing entity leak when transferring items from one stack that are …
329,2015-5/22,2015-5/22,132,False,,5,2015-5/22,"Reducing the number of Rotations from 64 to the actual 24 possible, b…"
24,2015-6/23,2015-5/23,0,True,2015-6/23,5,2015-5/23,Compute unit test coverage using JaCoCo
116,2015-6/23,2015-5/23,160,True,2015-6/23,6,2015-5/23,  Remove CoreRegistry usage: Part III + Improve ComponentSystemManager life cycle
795,2015-6/24,2015-5/24,423,True,2015-6/24,7,2015-5/24,Intergrate gestalt asset core
15,2015-5/26,2015-5/26,14,True,2015-5/26,5,2015-5/26,"Scrollbar: check for division-by-zero, and remove handle when larger than scrollbar size"
1117,2015-6/26,2015-5/26,762,True,2015-6/26,4,2015-5/26,Introducing the PostProcessor
5,2015-5/27,2015-5/27,0,True,2015-5/27,4,2015-5/27,Cached seed in WorldBuilder to remove order-dependence between setSeed() and addProvider()
141,2015-6/31,2015-5/31,91,True,2015-6/31,3,2015-5/31,Read entity height from player prefab
230,2015-6/31,2015-5/31,119,True,2015-6/31,3,2015-5/31,"PerformanceMonitor: augmented javadocs, some refactoring"
146,2015-6/31,2015-5/31,80,False,,4,2015-5/31,PerformanceMonitorRefactoring (reduced)
18,2015-6/1,2015-6/1,19,True,2015-6/1,3,2015-6/1,Report only latest log folder to CrashReporter
12,2015-6/3,2015-6/3,6,True,2015-6/3,3,2015-6/3,Fix character encoding issues in source files
1035,2016-4/5,2015-6/5,513,False,,5,2015-6/5,Changed all (short-lived) tasks to execute from a single thread pool.
207,2015-6/9,2015-6/9,171,True,2015-6/9,5,2015-6/9,"Fixed #1764, possibly fixed #1767 (needs to be looked up) and some other improvements"
26,2015-6/12,2015-6/12,5,True,2015-6/12,3,2015-6/12,Fix for ordering environment close<->asset system environment switch
117,2015-6/13,2015-6/13,1,True,2015-6/13,5,2015-6/13,Added new mode for the DebugOverlay (the stats cycled with F4)
61,2015-6/14,2015-6/14,33,True,2015-6/14,5,2015-6/14,Explicitly specify lambda types for asset factories
2,2015-6/15,2015-6/15,2,True,2015-6/15,4,2015-6/15,"Updated to gestalt 4.0.3, fixing an issue with compiling under Eclipse"
113,2015-6/18,2015-6/18,44,True,2015-6/18,4,2015-6/18,Add typecasts for lambdas for eclipse compiler
75,2015-6/20,2015-6/20,82,True,2015-6/20,3,2015-6/20,Refactor PropertyProvider to support notifications
242,2015-6/21,2015-6/21,166,True,2015-6/21,3,2015-6/21,Use card layout for different server types
0,2015-6/21,2015-6/21,19,True,2015-6/21,3,2015-6/21,Remove 'Enable All' modules button
6,2015-6/26,2015-6/26,7,True,2015-6/26,3,2015-6/26,Addressing #1790
439,2015-7/27,2015-6/27,182,True,2015-7/27,5,2015-6/27,Extract ThreadManager and introduce EngineStatus
1,2015-6/27,2015-6/27,1,True,2015-6/27,3,2015-6/27,Rename master-server to meta
168,2015-6/27,2015-6/27,72,True,2015-6/27,3,2015-6/27,Rework join game dialog
15,2015-6/28,2015-6/28,23,True,2015-6/28,4,2015-6/28,Fix for #1777
201,2015-7/29,2015-6/29,156,True,2015-7/29,5,2015-6/29,Remove CoreRegistry usage: Part IV
18,2015-7/3,2015-7/3,2,True,2015-7/3,4,2015-7/3,Fix for certificate test failure.
2,2015-7/3,2015-7/3,0,True,2015-7/3,4,2015-7/3,Fix for #1806
90,2015-7/3,2015-7/3,10,True,2015-7/3,3,2015-7/3,World Atlas auto-reloading
101,2015-7/5,2015-7/5,72,True,2015-7/5,4,2015-7/5,Remove CoreRegistry usage: Part V
7305,2015-7/7,2015-7/7,1553,False,,9,2015-7/7,Codecity-like visualization of a project as a Terasology world
3,2015-7/7,2015-7/7,5,True,2015-7/7,3,2015-7/7,Adjustments for IconMeshes to center around their origin
2548,2015-7/8,2015-7/8,343,True,2015-7/8,5,2015-7/8,Introducing HTML parser/renderer.
77,2015-7/8,2015-7/8,24,True,2015-7/8,5,2015-7/8,Make sure that outdated prefab formats get unregistered.
1,2015-7/8,2015-7/8,1,True,2015-7/8,3,2015-7/8,Prevent the world generator selection from reverting
2,2015-7/8,2015-7/8,2,True,2015-7/8,3,2015-7/8,Update the template module.txt 
44,2015-7/9,2015-7/9,24,True,2015-7/9,4,2015-7/9,Give NUIManager a better fitting life cycle and context instance.
442,2015-7/10,2015-7/10,109,True,2015-7/10,4,2015-7/10,Added support for underlined text
1,2015-7/10,2015-7/10,0,True,2015-7/10,4,2015-7/10,Allow Java 8 streams in modules
19,2015-7/10,2015-7/10,0,False,,3,2015-7/10,Allow modules to customize spawning logic.
145,2015-7/12,2015-7/12,59,True,2015-7/12,5,2015-7/12,Avoid causing crashes when a component has a null string.
23,2015-8/13,2015-7/13,13,True,2015-8/13,5,2015-7/13,Improvements to the BlockRegion system
34,2015-7/17,2015-7/17,56,True,2015-7/17,4,2015-7/17,Moved more methods out of GameEngine
466,2015-7/17,2015-7/17,471,True,2015-7/17,4,2015-7/17,Improvements to engine initialisation
3,2015-7/18,2015-7/18,5,True,2015-7/18,4,2015-7/18,Allow the deserializer to set null to fields on components
2,2015-7/18,2015-7/18,0,True,2015-7/18,4,2015-7/18,Fix a NullPointerException in headless server 
669,2015-7/18,2015-7/18,245,True,2015-7/18,4,2015-7/18,Remove CoreRegistry usage: Part VI - Remove Keyboard access via CoreRegistry
2,2015-7/20,2015-7/20,2,True,2015-7/20,3,2015-7/20,Fix for #1837
15,2015-7/23,2015-7/23,2,True,2015-7/23,4,2015-7/23,Fix some minor issues around player spawning code
431,2015-7/25,2015-7/25,248,True,2015-7/25,4,2015-7/25,Fixes to configuration handling
198,2015-7/25,2015-7/25,52,True,2015-7/25,4,2015-7/25,Fix #1832
58,2015-7/25,2015-7/25,28,True,2015-7/25,4,2015-7/25,Remove CoreRegistry usage: Part VII - Add depenency injection support to WorldGenerators.
145,2015-7/25,2015-7/25,110,True,2015-7/25,4,2015-7/25,Remove CoreRegistry usage: Part VIII - Moved logic out of CharacterStateEvent
1,2015-7/25,2015-7/25,1,True,2015-7/25,4,2015-7/25,Fix TeraMath version to 1.1.0
6,2015-7/27,2015-7/27,3,True,2015-7/27,3,2015-7/27,Fix for #1849
5,2015-7/27,2015-7/27,5,True,2015-7/27,3,2015-7/27,Fix for #1851
21,2015-7/27,2015-7/27,5,True,2015-7/27,4,2015-7/27,Minor improvements of CirclePickerClosest
11,2015-7/28,2015-7/28,10,True,2015-7/28,3,2015-7/28,Fix for Console input
162,2015-8/29,2015-7/29,509,True,2015-8/29,3,2015-7/29,Switch to TeraMath's Vector2i implementation - Part 1
27,2015-7/29,2015-7/29,47,True,2015-7/29,5,2015-7/29,Warn on unrecognized fields in UIFormat
17,2015-7/31,2015-7/31,5,True,2015-7/31,3,2015-7/31,Fix for texture overrides
86,2015-8/31,2015-7/31,37,True,2015-8/31,4,2015-7/31,Fix for #1856
555,2015-8/31,2015-7/31,218,True,2015-8/31,5,2015-7/31,More engine lifecycle rework
303,2015-8/1,2015-8/1,235,True,2015-8/1,4,2015-8/1,Remove CoreRegistry usage: Part IX
2,2015-8/2,2015-8/2,2,True,2015-8/2,3,2015-8/2,#1759
188,2015-8/2,2015-8/2,133,True,2015-8/2,4,2015-8/2,Remove CoreRegistry usage: Part X
483,2015-8/2,2015-8/2,45,False,,3,2015-8/2,Module download
27,2015-8/3,2015-8/3,11,True,2015-8/3,4,2015-8/3,UI tweaks for world preview / configure - Fixes #1873
0,2015-8/4,2015-8/4,7,True,2015-8/4,3,2015-8/4,Removed pause on hibernate.
67,2015-8/4,2015-8/4,0,True,2015-8/4,3,2015-8/4,"Add ""search"" command. Fixes #1525"
2,2015-8/6,2015-8/6,1,True,2015-8/6,4,2015-8/6,Call action event of UIText when a numpad enter is pressed. Fixes #1880
10286,2015-8/12,2015-8/12,174,False,,5,2015-8/12,GitHub
658,2015-8/12,2015-8/12,85,True,2015-8/12,4,2015-8/12,Add support for downloading modules at runtime.
1,2015-8/14,2015-8/14,0,True,2015-8/14,4,2015-8/14,Fix a full stopper NullPointerExcpetion in remote client.
41,2015-8/14,2015-8/14,15,True,2015-8/14,4,2015-8/14,Better handling of unloaded blocks
55,2015-8/14,2015-8/14,69,True,2015-8/14,3,2015-8/14,Fix issue #1857: The view distance can now be changed again outside of a game.
148,2015-8/15,2015-8/15,66,True,2015-8/15,5,2015-8/15,Update world gen. configuration with Component clones
7,2015-8/15,2015-8/15,0,True,2015-8/15,4,2015-8/15,Create menu_pl.lang
1556,2015-8/16,2015-8/16,82,True,2015-8/16,7,2015-8/16,Support translation file assets
612,2015-8/18,2015-8/18,24,True,2015-8/18,5,2015-8/18,Name tags
43,2015-8/21,2015-8/21,329,True,2015-8/21,3,2015-8/21,Move splash screen code to external library
62,2015-8/23,2015-8/23,18,True,2015-8/23,4,2015-8/23,Replace native splash screen with Java library
38,2015-8/25,2015-8/25,0,True,2015-8/25,4,2015-8/25,Fix for #1855
41,2015-8/27,2015-8/27,38,True,2015-8/27,4,2015-8/27,Usability tweaks for module and world gen. selection
3,2015-9/27,2015-8/27,3,True,2015-9/27,5,2015-8/27,Allow widgets inside the browser to still be interacted with
3,2015-8/29,2015-8/29,1,True,2015-8/29,3,2015-8/29,Reuse vector instance in SurfaceObjectProvider
320,2015-8/30,2015-8/30,268,True,2015-8/30,5,2015-8/30,Complete menu translation mapping
4,2015-8/30,2015-8/30,4,True,2015-8/30,4,2015-8/30,Allow obj meshes without texture coords.
249,2015-9/31,2015-8/31,16,True,2015-9/31,4,2015-8/31,Support entity generation for world gens.
10,2015-9/1,2015-9/1,10,True,2015-9/1,3,2015-9/1,Update most library versions to latest
1515,2015-9/2,2015-9/2,4,True,2015-9/2,3,2015-9/2,Use large Noto font in floating billboards
14,2015-9/10,2015-9/10,1,True,2015-9/10,4,2015-9/10,Compose component name for nested classes
1,2015-9/13,2015-9/13,1023,True,2015-9/13,2,2015-9/13,Delete TeraMath in engine in favor of TeraMath the library
42,2015-9/13,2015-9/13,20,True,2015-9/13,4,2015-9/13,Improve support for Canvas FBOs
6,2015-9/16,2015-9/16,6,True,2015-9/16,3,2015-9/16,Fix tree trunks when the PlantPack module is also enabled.
2,2015-9/16,2015-9/16,4,True,2015-9/16,3,2015-9/16,Only add the CoreGameplay module if the module selection is empty
383,2015-9/20,2015-9/20,351,True,2015-9/20,3,2015-9/20,Updated to gestalt 5.0.1
8,2015-9/20,2015-9/20,1,True,2015-9/20,3,2015-9/20,Support text scale in NameTag and FloatingText
7,2015-9/20,2015-9/20,5,True,2015-9/20,3,2015-9/20,Clear canvas FBO only when created
2,2015-9/22,2015-9/22,2,True,2015-9/22,4,2015-9/22,Fix redundant entries in facet provider chain
2,2015-9/23,2015-9/23,6,True,2015-9/23,3,2015-9/23,Harden EventSystem against failures in modules
126,2015-9/26,2015-9/26,29,True,2015-9/26,4,2015-9/26,Add Updates annotation in facet depencency chain
58,2015-9/26,2015-9/26,1,True,2015-9/26,4,2015-9/26,Fix serialization bug with lists in components
87,2015-9/26,2015-9/26,0,True,2015-9/26,4,2015-9/26,Add GenericObject for delayed conversion
1,2015-9/28,2015-9/28,1,True,2015-9/28,4,2015-9/28,Bring back the previously saved game time when loading a game.
2,2015-9/29,2015-9/29,1,True,2015-9/29,3,2015-9/29,Fix widget size for custom skins
3,2015-9/30,2015-9/30,0,False,,3,2015-9/30,Create esof docs
188,2015-10/1,2015-10/1,4,True,2015-10/1,3,2015-10/1,Add support for custom type handlers
27,2015-10/2,2015-10/2,0,True,2015-10/2,3,2015-10/2,Add support for EntityProvider plugins
59,2015-10/3,2015-10/3,0,False,,5,2015-10/3,Report update
24,2015-10/4,2015-10/4,8,True,2015-10/4,3,2015-10/4,Send chunks to client before light calculation is done. (Fix #1859)
37,2015-10/4,2015-10/4,0,False,,4,2015-10/4,Filipa
109,2015-10/6,2015-10/6,35,True,2015-10/6,4,2015-10/6,Avoid blank player names
733,2015-10/6,2015-10/6,0,True,2015-10/6,3,2015-10/6,Add NotoSansSymbols
923,2015-10/7,2015-10/7,738,True,2015-10/7,3,2015-10/7,Integrate symbol font into regular font
37,2015-10/8,2015-10/8,4,True,2015-10/8,3,2015-10/8,Provide a list of active key bindings
61,2015-10/10,2015-10/10,2,True,2015-10/10,3,2015-10/10,Add UILayout.removeWidget()
154,2015-10/10,2015-10/10,23,True,2015-10/10,3,2015-10/10,Extract string template engine from i18n system
319,2015-10/11,2015-10/11,59,True,2015-10/11,3,2015-10/11,Make the download button in the module selection screen also download all required modules
7,2015-10/11,2015-10/11,14,True,2015-10/11,3,2015-10/11,Module list loading speedup
790,2015-10/15,2015-10/15,403,False,,8,2015-10/15,Aniiram
10,2015-10/15,2015-10/15,2,True,2015-10/15,3,2015-10/15,Make Behavior assets available for modules
110,2015-10/17,2015-10/17,0,False,,5,2015-10/17,Sergio
222,2015-10/18,2015-10/18,12,True,2015-10/18,4,2015-10/18,Use player coordinates for target localization
0,2015-10/21,2015-10/21,0,True,2015-10/21,3,2015-10/21,Remove executable file flag for non-executables
37,2015-10/21,2015-10/21,79,True,2015-10/21,3,2015-10/21,Move language settings to player category
51,2015-10/24,2015-10/24,100,True,2015-10/24,4,2015-10/24,Replace last usages of old Vector2i
5,2015-10/25,2015-10/25,1,True,2015-10/25,3,2015-10/25,Fix #1955
31,2015-10/25,2015-10/25,31,True,2015-10/25,3,2015-10/25,Fix various issues in JoinGameScreen
3,2015-10/28,2015-10/28,9,True,2015-10/28,3,2015-10/28,Allow InjectionHelper to be used in modules.
13,2015-11/28,2015-10/28,4,True,2015-11/28,5,2015-10/28,More seamless tooltip functionality for custom widgets
109,2015-10/28,2015-10/28,69,True,2015-10/28,3,2015-10/28,Replace EnsureSpawnableChunkZeroProvider with PlateauProvider
8,2015-11/31,2015-10/31,166,True,2015-11/31,3,2015-10/31,Use JNA 4.2 to get Windows folder names
134,2015-11/31,2015-10/31,101,True,2015-11/31,4,2015-10/31,Move TeraEd to new facade project
230,2015-10/31,2015-10/31,0,False,,7,2015-10/31,Deployment Diagram
116,2015-11/5,2015-11/5,32,True,2015-11/5,3,2015-11/5,Support custom filters in Tree and FloraProvider
490,2015-11/7,2015-11/7,4,False,,6,2015-11/7,Master
26,2015-11/8,2015-11/8,27,True,2015-11/8,3,2015-11/8,Use BaseVector in Region3i where possible without API break
49,2015-11/9,2015-11/9,0,False,,3,2015-11/9,folder created
128,2015-11/17,2015-11/17,45,True,2015-11/17,3,2015-11/17,Fixes MovingBlocks/Terasology#1633
84,2015-11/21,2015-11/21,0,False,,4,2015-11/21,Filipa
197,2015-11/22,2015-11/22,322,True,2015-11/22,3,2015-11/22,Use new Rect2i class
120,2015-11/22,2015-11/22,2,True,2015-11/22,3,2015-11/22,Bugfix #2014
373,2015-11/23,2015-11/23,0,False,,6,2015-11/23,Ines
14,2015-11/23,2015-11/23,195,True,2015-11/23,4,2015-11/23,Use new Rect2f class
198,2015-11/24,2015-11/24,408,True,2015-11/24,4,2015-11/24,Some code cleanup
18,2015-11/26,2015-11/26,18,True,2015-11/26,4,2015-11/26,Fix new line endings at EOF
253,2015-11/26,2015-11/26,310,True,2015-11/26,4,2015-11/26,Fixed warnings (part 4)
181,2015-11/26,2015-11/26,0,True,2015-11/26,2,2015-11/26,Add missing @Override annotations
4,2015-11/27,2015-11/27,422,True,2015-11/27,5,2015-11/27,Remove obsolete ColorSummaryFacet
127,2015-11/27,2015-11/27,2,False,,4,2015-11/27,Update menu_pl.lang
393,2015-12/2,2015-12/2,265,True,2015-12/2,4,2015-12/2,Long method and God class code smell refactors
11,2015-12/4,2015-12/4,217,True,2015-12/4,3,2015-12/4,Remove obsolete math utilities
0,2015-12/5,2015-12/5,123,True,2015-12/5,3,2015-12/5,Remove author tags
17,2015-12/5,2015-12/5,14,True,2015-12/5,3,2015-12/5,Use Noto font for screen titles
0,2015-12/6,2015-12/6,150,True,2015-12/6,3,2015-12/6,Remove author tags in engine (asset-entity)
0,2015-12/6,2015-12/6,286,True,2015-12/6,3,2015-12/6,Remove author tags in engine (game-logic)
0,2015-12/6,2015-12/6,225,True,2015-12/6,3,2015-12/6,Remove author tags in engine (math-reflection)
0,2015-12/6,2015-12/6,265,True,2015-12/6,3,2015-12/6,Remove author tags in engine (registry-rendering)
0,2015-12/6,2015-12/6,284,True,2015-12/6,3,2015-12/6,Remove author tags in engine (utilities-world)
1759,2015-12/7,2015-12/7,1,True,2015-12/7,3,2015-12/7,Add Noto Sans medium size (36px)
21,2015-12/9,2015-12/9,3,True,2015-12/9,3,2015-12/9,Rename gradle run task for shader editor
2,2015-12/11,2015-12/11,2,True,2015-12/11,3,2015-12/11,Move extra images to new docs folder
0,2015-12/11,2015-12/11,0,True,2015-12/11,4,2015-12/11,Replace menu title image
28,2015-12/12,2015-12/12,4,True,2015-12/12,5,2015-12/12,Fix for issue #1890
0,2015-12/12,2015-12/12,66,True,2015-12/12,3,2015-12/12,Remove obsolete EnsureSpawnableChunkZeroProvider
52,2015-12/12,2015-12/12,0,True,2015-12/12,3,2015-12/12,Add utility to extract default key bindings from code
1,2015-12/12,2015-12/12,1,True,2015-12/12,3,2015-12/12,Use CodeMetric config 1.1.0
135,2015-12/12,2015-12/12,135,True,2015-12/12,3,2015-12/12,Translated using Weblate (Portuguese)
130,2015-12/12,2015-12/12,5,False,,4,2015-12/12,Update menu_it.lang
129,2015-12/12,2015-12/12,4,True,2015-12/12,3,2015-12/12,Translated using Weblate (Italian)
106,2015-12/13,2015-12/13,106,True,2015-12/13,3,2015-12/13,Translated using Weblate (German)
6223,2015-12/13,2015-12/13,0,False,,5,2015-12/13,Keybindings in Modal Window
406,2015-12/13,2015-12/13,67,True,2015-12/13,3,2015-12/13,Keybinding modal window
7103,2015-12/14,2015-12/14,3526,False,,6,2015-12/14,Aniiram
18,2015-12/14,2015-12/14,20,True,2015-12/14,3,2015-12/14,Remove use of deprecated methods
7,2015-12/15,2015-12/15,9,True,2015-12/15,3,2015-12/15,Let all enabled modules participate in world configuration
270,2015-12/15,2015-12/15,2,True,2015-12/15,3,2015-12/15,Translated using Weblate (Galician)
7,2015-12/17,2015-12/17,14,True,2015-12/17,3,2015-12/17,Remove MIG layout test menu
6,2015-12/18,2015-12/18,1,True,2015-12/18,3,2015-12/18,Terminate on dying task processors
233,2017-4/19,2015-12/19,353,False,,5,2015-12/19,Reorder menu screens
7,2015-12/19,2015-12/19,5,True,2015-12/19,4,2015-12/19,Fix mouse sensitivity set to 0 when resetting input config.
38,2015-12/20,2015-12/20,0,False,,4,2015-12/20,Dump all classes that are annotated with @API
3,2015-12/20,2015-12/20,3,True,2015-12/20,4,2015-12/20,fix missing label in secondary input mapping description.
35,2015-12/21,2015-12/21,46,True,2015-12/21,4,2015-12/21,Allows to use multiple @DefaultBinding.
96,2015-12/22,2015-12/22,62,True,2015-12/22,3,2015-12/22,Move debug key to F2 (console now F1 and `) and tweak at doc/utility about double-bound keys
1,2015-12/22,2015-12/22,1,True,2015-12/22,4,2015-12/22,Fix checking twice the same conditional in EnvironmentEffectsBinding.
293,2015-12/22,2015-12/22,362,True,2015-12/22,3,2015-12/22,Improve video settings screen layout
51,2015-12/22,2015-12/22,68,True,2015-12/22,4,2015-12/22,Changes to Java 8 allowed structures to cleanup code.
13,2015-12/24,2015-12/24,0,False,,4,2015-12/24,"Create a new overloaded method for WorldProvider.setBlock(), which ta…"
0,2015-12/27,2015-12/27,532,True,2015-12/27,3,2015-12/27,Moved Matrix4i to TeraMath
92,2015-12/28,2015-12/28,25,True,2015-12/28,3,2015-12/28,Respect InputCategory entry for input bindings
888,2016-1/30,2015-12/30,180,True,2016-1/30,3,2015-12/30,Add basic Controller support
188,2015-12/31,2015-12/31,91,True,2015-12/31,4,2015-12/31,Decouple the selected inventory slot from the player systems
19,2016-1/31,2015-12/31,30,True,2016-1/31,3,2015-12/31,Update external versions
22,2015-12/31,2015-12/31,21,True,2015-12/31,4,2015-12/31,Fix creation of FBO textures
4,2016-1/1,2016-1/1,1,True,2016-1/1,3,2016-1/1,Allow EntityRef.toFullDescription() to run in modules.
48,2016-1/2,2016-1/2,72,True,2016-1/2,3,2016-1/2,Changes for Jenkins+Artifactory+Gradle upgrades and related
991,2016-1/2,2016-1/2,1925,True,2016-1/2,4,2016-1/2,Use new and modern java structures to simplify code.
34,2016-1/3,2016-1/3,35,True,2016-1/3,2,2016-1/3,Initial v1.0.0 release candidate prep
1,2016-1/3,2016-1/3,1,True,2016-1/3,3,2016-1/3,We're in 2016 (Happy new year !).
1297,2016-1/3,2016-1/3,199,True,2016-1/3,3,2016-1/3,Add proper Controller support
35,2016-1/5,2016-1/5,36,True,2016-1/5,5,2016-1/5,Weblate translation updates
849,2016-1/6,2016-1/6,391,False,,5,2016-1/6,A camera system that is more tied to entities and their relative location
3,2016-1/9,2016-1/9,0,True,2016-1/9,4,2016-1/9,Suppress all warnings in auto-generated source code
50,2016-1/10,2016-1/10,42,True,2016-1/10,3,2016-1/10,Add @FunctionalInterface  to all functional interfaces.
73,2016-1/10,2016-1/10,0,True,2016-1/10,4,2016-1/10,Add Open Code of Conduct to the repo.
0,2016-1/10,2016-1/10,30,True,2016-1/10,4,2016-1/10,Remove duplicate and unused Json merge method.
32,2016-1/10,2016-1/10,8,False,,4,2016-1/10,Restore Chunks.proto.
0,2016-1/10,2016-1/10,1519,True,2016-1/10,3,2016-1/10,Delete unused ChunksProtobuf.java
136,2016-1/10,2016-1/10,0,True,2016-1/10,3,2016-1/10,Add Russian translation
1,2016-1/11,2016-1/11,1,True,2016-1/11,3,2016-1/11,Fix link in README.md
29,2016-1/11,2016-1/11,26,True,2016-1/11,3,2016-1/11,Refactor ControllerInput to cleanup code.
16,2016-1/13,2016-1/13,15,True,2016-1/13,4,2016-1/13,Add null check to avoid crashes when controller buttons not registered.
136,2016-1/13,2016-1/13,0,True,2016-1/13,4,2016-1/13,Add French translation
408,2016-1/13,2016-1/13,157,True,2016-1/13,4,2016-1/13,Decouple camera from the character
473,2016-1/17,2016-1/17,323,True,2016-1/17,5,2016-1/17,Introducing FrameBuffersManager
379,2016-1/17,2016-1/17,409,True,2016-1/17,3,2016-1/17,Redesign input settings menu and popup
8,2016-1/17,2016-1/17,4,True,2016-1/17,3,2016-1/17,Adjust margins for subheadings
7,2016-1/21,2016-1/21,3,True,2016-1/21,4,2016-1/21,Adjust the character's gaze so that it does not peek into blocks above
615,2016-2/21,2016-1/21,386,True,2016-2/21,4,2016-1/21,First Person Rendering without OpenGL
4,2016-2/2,2016-2/2,4,True,2016-2/2,4,2016-2/2,"Switch ""Cancel"" and ""Ok"" buttons on the Input Settings popup."
107,2016-2/2,2016-2/2,67,True,2016-2/2,4,2016-2/2,Refactor external whitelist to add it to ApiScraper
392,2016-2/6,2016-2/6,398,True,2016-2/6,4,2016-2/6,Remove the nesting of items inside dropped items
273,2016-2/7,2016-2/7,1,True,2016-2/7,4,2016-2/7,Add Spanish and Swedish translations
552,2016-2/8,2016-2/8,282,True,2016-2/8,4,2016-2/8,Documentation overhaul
74,2016-2/10,2016-2/10,16,True,2016-2/10,4,2016-2/10,Fix camera linking to a respawned character.
6,2016-2/11,2016-2/11,1,True,2016-2/11,4,2016-2/11,Fix the broken viewing of behavior trees.
1,2016-2/13,2016-2/13,1,True,2016-2/13,4,2016-2/13,Send OnChunkGenerated when a new chunk gets generated.
2,2016-2/13,2016-2/13,8,True,2016-2/13,3,2016-2/13,Fix crash when a entity with a behavior gets unloaded.
61,2016-2/14,2016-2/14,18,True,2016-2/14,3,2016-2/14,Add Character back in to ray tests to allow PvP combat
18,2016-2/14,2016-2/14,1,True,2016-2/14,3,2016-2/14,Try to fix #2160 by adding a delayed retry.
1745,2016-2/15,2016-2/15,945,True,2016-2/15,3,2016-2/15,Move inventory and health to core
250,2016-2/17,2016-2/17,54,True,2016-2/17,3,2016-2/17,Allow rigid bodies to settle and sleep - time for more explosions!
342,2016-2/22,2016-2/22,137,True,2016-2/22,3,2016-2/22,More explosions
273,2016-2/22,2016-2/22,4,True,2016-2/22,4,2016-2/22,Add dropdown scrollbar menu
100,2016-2/23,2016-2/23,59,True,2016-2/23,3,2016-2/23,Fix sound issues when in multiplayer
80,2016-2/23,2016-2/23,33,False,,10,2016-2/23,Fixed showing of unnecessary scrollbar UIDropdownScrollable
7,2016-2/23,2016-2/23,4,True,2016-2/23,4,2016-2/23,Placed scrollable menus
50,2016-3/23,2016-2/23,8,True,2016-3/23,6,2016-2/23,Add distinguished select game screen
80,2016-2/23,2016-2/23,33,True,2016-2/23,4,2016-2/23,Fixed showing of unnecessary scrollbar - follow-up from PR #2180
24,2016-2/24,2016-2/24,1,True,2016-2/24,4,2016-2/24,Fix #2030 Add hostname & server address as log file name on server play
74,2016-2/28,2016-2/28,102,True,2016-2/28,3,2016-2/28,Move Assets class from org.terasology.asset to org.terasology.utilities.
6,2016-2/29,2016-2/29,0,True,2016-2/29,3,2016-2/29,Import statement order config file for Eclipse
1,2016-3/29,2016-2/29,1,True,2016-3/29,3,2016-2/29,Tiny fix for a 404'd link in README
48,2016-3/1,2016-3/1,5,True,2016-3/1,3,2016-3/1,New GitHub magic doc templates
25,2016-3/1,2016-3/1,126,True,2016-3/1,3,2016-3/1,"Add animated water and grass options, remove environment effects option"
19,2016-3/1,2016-3/1,7,True,2016-3/1,3,2016-3/1,Allow climbing ladders with jump/crouch keys.
9,2016-3/2,2016-3/2,9,True,2016-3/2,4,2016-3/2,Config option to override log level
140,2016-3/2,2016-3/2,0,False,,3,2016-3/2,Added Romanian language
229,2016-3/4,2016-3/4,136,True,2016-3/4,6,2016-3/4,Behavior system cleanup and refactoring
6,2016-3/4,2016-3/4,2,True,2016-3/4,3,2016-3/4,Fix issue when menu is scrolled down.
10,2016-3/4,2016-3/4,2,True,2016-3/4,3,2016-3/4,Kick feature now working
97,2016-3/5,2016-3/5,16,True,2016-3/5,3,2016-3/5,Faster skeleton mesh rendering via frustum culling
472,2016-3/5,2016-3/5,52,True,2016-3/5,5,2016-3/5,Merge latest translations
136,2016-3/5,2016-3/5,136,True,2016-3/5,3,2016-3/5,Romanian Language Translation
113,2016-3/6,2016-3/6,10,False,,5,2016-3/6,Added warning for adding extra modules.
101,2016-3/7,2016-3/7,18,True,2016-3/7,4,2016-3/7,"Add fog, volumetric fog and particle effect limit options"
26,2016-3/7,2016-3/7,9,True,2016-3/7,4,2016-3/7,Zero division handling in InventoryGrid
22,2016-3/8,2016-3/8,32,True,2016-3/8,3,2016-3/8,"Avoid catching of ArithmeticExceptions, by avoiding division through 0."
389,2016-11/9,2016-3/9,369,False,,8,2016-3/9,Health commands now working.
111,2016-3/10,2016-3/10,9,True,2016-3/10,3,2016-3/10,Warn modules
60,2016-3/11,2016-3/11,27,True,2016-3/11,4,2016-3/11,Make teleport command work in multiplayer.
19,2016-3/12,2016-3/12,5,True,2016-3/12,3,2016-3/12,Fix bug #2154
